pseoInstitutionId,name,state,city,lat,lon,tuitionInState,tuitionOutState,roomCost,bookCost,totalCostEstimate,loanPrincipal,pellGrantRate,federalLoanRate,studentsWithAnyLoan,medianDebtOverall,completerDebt,monthlyPayment,gradCohort,gradCohortYears,y1P25Earnings,y1P50Earnings,y1P75Earnings,y1GradsEarn,y1IpedsCount,y5P25Earnings,y5P50Earnings,y5P75Earnings,y5GradsEarn,y5IpedsCount,y10P25Earnings,y10P50Earnings,y10P75Earnings,y10GradsEarn,y10IpedsCount,earningsDebtRatio,matchMethod
00140600,Southern Connecticut State University,CT,New Haven,41.333225,-72.947897,11802,25206,13932,1200,26934,14250,0.4064,0.5877,0.893196203,14250,21500,214.93,2016,3,27598,39090,54994,3805,4998,45629,60353,79198,4212,4998,,,,,,1.82,exact
00175900,Southern Illinois University Edwardsville,IL,Edwardsville,38.793949,-89.997779,12219,12219,9881,915,23015,16373,0.3309,0.48,0.871261116,16373,20935,209.28,2016,3,32345,47896,66045,5683,7318,47999,65386,88195,6369,7318,,,,,,2.29,exact
00175800,Southern Illinois University at Carbondale,IL,Carbondale,37.714193,-89.217273,15104,15104,10622,1100,26826,17750,0.3606,0.507,0.867745005,17750,21592,215.85,2016,3,30111,44699,65357,6419,9638,45299,63468,87139,7486,9638,,,,,,2.07,fuzzy
00321900,Southern Oregon University,OR,Ashland,42.185077,-122.695081,10710,27990,14629,999,26338,15000,0.273,0.345,0.814405889,15000,21497,214.9,2016,3,26149,37062,51546,1682,2561,39437,54738,71949,1882,2561,,,,,,1.72,exact
00202600,Southern University at New Orleans,LA,New Orleans,30.026162,-90.044912,7059,15960,9040,1300,17399,18750,0.6246,0.6642,0.875471698,18750,30918,309.08,2016,3,26226,35536,45057,548,930,36832,49789,61668,640,930,,,,,,1.15,exact
00367800,Southern Utah University,UT,Cedar City,37.674617,-113.070146,6770,20586,7374,1600,15744,7750,0.284,0.4653,0.652471483,7750,13085,130.81,2016,3,27289,39187,53750,1977,3007,42998,59724,79390,2129,3007,,,,,,2.99,exact
00373800,Southern Virginia University,VA,Buena Vista,37.740368,-79.35037,17696,17696,8774,1500,27970,15750,0.4851,0.5662,0.873150106,15750,24365,243.57,2016,3,24241,36424,53468,257,395,35561,51550,70184,239,395,,,,,,1.49,exact
00342200,Southern Wesleyan University,SC,Central,34.728068,-82.761586,25676,25676,9370,1060,36106,18297,0.4496,0.6965,0.920911528,18297,26717,267.08,2016,3,30219,42675,59536,663,963,41435,54051,75771,691,963,,,,,,1.6,exact
00237500,Southwest Minnesota State University,MN,Marshall,44.45373,-95.759548,9058,9058,8642,1200,18900,14500,0.1076,0.1614,0.888341544,14500,21180,211.73,2016,3,33865,44443,54883,1189,1532,45998,56243,72680,1211,1532,,,,,,2.1,exact
00318100,Southwestern Oklahoma State University,OK,Weatherford,35.535281,-98.707768,7913,15023,6230,1218,15361,11000,0.3659,0.6013,0.717607973,11000,16156,161.51,2016,3,34803,49269,70539,1680,2255,44250,59178,84643,1822,2255,,,,,,3.05,exact
00159400,Spelman College,GA,Atlanta,33.745279,-84.411527,29972,29972,14768,3000,47740,22921,0.4269,0.7755,0.910585817,22921,26000,259.91,2016,3,26633,39874,57875,1031,1340,40568,58592,77235,1205,1340,,,,,,1.53,exact
00234200,St. Catherine University,MN,Saint Paul,44.924926,-93.183761,42594,42594,9100,1000,52694,19000,0.3831,0.6721,0.933214073,19000,23788,237.8,2016,3,37816,56909,77929,1475,2119,52076,69362,91542,1559,2119,,,,,,2.39,exact
00237700,St. Cloud State University,MN,Saint Cloud,45.553227,-94.152657,8779,17195,8992,1200,18971,14370,0.2511,0.3668,0.868617684,14370,21500,214.93,2016,3,33412,46052,60900,4713,6338,48818,63120,82835,4843,6338,,,,,,2.14,fuzzy
00284600,State University of New York at New Paltz,NY,New Paltz,41.740936,-74.082188,8416,18326,14294,1800,24510,15000,0.3573,0.504,0.857999251,15000,18588,185.82,2016,3,25199,35254,50643,3382,5791,44105,61960,81481,4123,5791,,,,,,1.9,exact
00362400,Stephen F Austin State University,TX,Nacogdoches,31.621056,-94.64908,10600,21616,9642,1202,21444,17500,0.3728,0.4889,0.866099684,17500,23750,237.42,2016,3,28882,41700,57243,4699,6508,45319,58891,73898,5424,6508,,,,,,1.76,exact
00362500,Sul Ross State University,TX,Alpine,30.363139,-103.651469,8777,21047,9326,1242,19345,10750,0.5619,0.4435,0.682299546,10750,15556,155.51,2016,3,24693,34037,46841,677,1162,36565,51862,64276,814,1162,,,,,,2.19,exact
00374200,Sweet Briar College,VA,Sweet Briar,37.556725,-79.081014,22700,22700,13500,1300,37500,14000,0.3077,0.5755,0.872340426,14000,27000,269.91,2016,3,25145,37156,65986,184,281,38573,53193,76285,179,281,,,,,,1.38,exact
00363100,Tarleton State University,TX,Stephenville,32.214988,-98.214866,8276,17448,9321,1036,18633,13750,0.3918,0.5289,0.85335599,13750,19500,194.94,2016,3,31442,46684,65894,5788,7253,46647,62519,83988,6197,7253,,,,,,2.39,exact
00965100,Texas A&M International University,TX,Laredo,27.571172,-99.436043,7683,18983,8809,1270,17762,11000,0.6648,0.3754,0.551491819,11000,15000,149.95,2016,3,24814,34259,54101,2224,3249,38182,54682,68849,2591,3249,,,,,,2.28,fuzzy
04229500,Texas A&M University - Central Texas,TX,Killeen,31.053407,-97.775182,6483,16299,9226,1400,17109,13612,0.5261,0.5312,0.688693098,13612,17207,172.01,2016,3,31723,46450,64707,1021,1805,47536,60026,79194,1162,1805,,,,,,2.7,exact
00356500,Texas A&M University - Commerce,TX,Commerce,33.243745,-95.908451,9820,22090,9567,1176,20563,14000,0.4347,0.4782,0.811025461,14000,20500,204.93,2016,3,30880,44577,61549,3698,5246,46716,60780,78957,4120,5246,,,,,,2.17,fuzzy
01116100,Texas A&M University - Corpus Christi,TX,Corpus Christi,27.713723,-97.32395,9553,20343,11247,1104,21904,14640,0.4027,0.478,0.836698337,14640,23347,233.39,2016,3,29459,44999,64578,3497,5022,46146,62106,81520,3916,5022,,,,,,1.93,fuzzy
00363900,Texas A&M University - Kingsville,TX,Kingsville,27.525168,-97.882387,9779,25266,8787,1244,19810,15131,0.4592,0.5062,0.802219482,15131,23250,232.42,2016,3,27166,41187,58140,1931,3047,45698,61910,80581,2349,3047,,,,,,1.77,fuzzy
04248500,Texas A&M University-San Antonio,TX,San Antonio,29.304762,-98.52417,8901,21896,10552,1200,20653,12500,0.5252,0.4758,0.755931279,12500,17584,175.78,2016,3,30546,43047,59711,2545,3330,46444,60025,74217,2738,3330,,,,,,2.45,exact
00364200,Texas Southern University,TX,Houston,29.721046,-95.361113,9173,21443,9280,1646,20099,14000,0.693,0.698,0.816010329,14000,29340,293.3,2016,3,27518,39194,54642,1717,2878,41288,57575,73379,1865,2878,,,,,,1.34,exact
00361500,Texas State University,TX,San Marcos,29.888885,-97.943029,10855,22307,10880,760,22495,14708,0.3632,0.4915,0.872185154,14708,21218,212.11,2016,3,29268,41904,58218,15494,20963,48024,63701,84154,16763,20963,,,,,,1.97,exact
00364400,Texas Tech University,TX,Lubbock,33.583448,-101.874783,11600,23870,9956,1200,22756,15750,0.2545,0.3999,0.861119703,15750,22000,219.93,2016,3,32506,49018,68391,11997,17591,53082,71329,98031,14062,17591,,,,,,2.23,exact
01067400,Texas Tech University Health Sciences Center,TX,Lubbock,33.589284,-101.891915,,,,,,12042,0.1996,0.5237,0.889317889,12042,12500,124.96,2016,3,62334,75661,90729,3611,3504,69755,90061,112274,3509,3504,,,,,,6.05,exact
00364600,Texas Woman's University,TX,Denton,33.226211,-97.127842,8255,18071,9730,1050,19035,14000,0.39,0.4388,0.823440535,14000,19845,198.38,2016,3,33075,49910,67186,4898,6577,49075,65605,87311,5289,6577,,,,,,2.51,exact
00183900,Trine University,IN,Angola,41.632502,-85.008009,33490,33490,11380,1200,46070,16822,0.1591,0.3984,0.911636046,16822,23945,239.37,2016,3,37867,57129,74729,741,1123,54529,71980,89048,778,1123,,,,,,2.39,exact
00249500,Truman State University,MO,Kirksville,40.188267,-92.581658,8299,15659,9185,1000,18484,16000,0.1853,0.3572,0.88799505,16000,21500,214.93,2016,3,24396,35246,51485,1989,3598,44809,58889,77678,2736,3598,,,,,,1.64,exact
00312300,University of Akron (The),OH,Akron,41.078551,-81.511679,11881,17765,12296,1000,25177,16000,0.2935,0.4274,0.871297939,16000,24411,244.03,2016,3,32181,48317,67297,6901,9417,46967,64438,86075,7533,9417,,,,,,1.98,exact
00105100,University of Alabama,AL,Tuscaloosa,33.211875,-87.545978,11620,31090,13810,1000,26430,17671,0.1718,0.3644,0.910741139,17671,23072,230.64,2016,3,33846,49616,68344,13525,21407,52879,73471,100730,16694,21407,,,,,,2.15,manual
00105200,University of Alabama at Birmingham,AL,Birmingham,33.505697,-86.799345,8568,20400,12307,1200,22075,15085,0.3397,0.4688,0.857462269,15085,22250,222.43,2016,3,30786,45482,61036,5157,7356,46283,62624,85828,5768,7356,,,,,,2.04,manual
00105500,University of Alabama in Huntsville,AL,Huntsville,34.724557,-86.640449,11338,23734,10652,2200,24190,14000,0.2403,0.3855,0.865215571,14000,21450,214.43,2016,3,38835,54113,70668,2549,3438,55419,79521,102779,2675,3438,,,,,,2.52,manual
00108300,University of Arizona (The),AZ,Tucson,32.232672,-110.950815,12716,36743,13350,800,26866,14198,0.2875,0.3328,0.792839098,14198,20137,201.3,2016,3,30560,44896,65692,13589,22367,49370,69972,100080,15553,22367,,,,,,2.23,exact
00141600,University of Bridgeport,CT,Bridgeport,41.164741,-73.190166,35760,35760,16350,,52110,19000,0.4241,0.5886,0.931635389,19000,26000,259.91,2016,3,32639,46168,64351,1068,1983,45286,61784,84167,1086,1983,,,,,,1.78,exact
00245400,University of Central Missouri,MO,Warrensburg,38.759111,-93.737428,8306,15434,9196,1250,18752,16500,0.2873,0.4508,0.87137637,16500,21500,214.93,2016,3,30646,42176,57899,4382,5944,43088,56383,77825,4820,5944,,,,,,1.96,exact
00315200,University of Central Oklahoma,OK,Edmond,35.6552,-97.471508,7817,18704,8292,1600,17709,12944,0.3528,0.3766,0.743398901,12944,20759,207.52,2016,3,30279,41258,54551,5177,7151,42571,54969,73883,5385,7151,,,,,,1.99,exact
00312500,University of Cincinnati,OH,Cincinnati,39.131159,-84.51428,12138,27472,11874,1200,25212,12000,0.2013,0.4378,0.873045005,12000,21537,215.3,2016,3,36458,52454,70723,13086,17206,52036,71553,95546,13938,17206,,,,,,2.44,exact
00137000,University of Colorado Boulder,CO,Boulder,40.008781,-105.270823,12466,38284,15220,1200,28886,13000,0.1547,0.2634,0.868734336,13000,19500,194.94,2016,3,31214,46889,67774,11509,18241,52403,76885,108796,12498,18241,,,,,,2.4,exact
00450900,University of Colorado Colorado Springs,CO,Colorado Springs,38.892735,-104.800296,8580,20220,10920,1800,21300,12500,0.3021,0.3985,0.809207709,12500,20498,204.91,2016,3,30546,44729,62357,3818,5418,45067,63814,88788,3880,5418,,,,,,2.18,exact
00141700,University of Connecticut,CT,Storrs,41.809098,-72.249948,17834,40502,13258,950,32042,19292,0.2239,0.4279,0.851006539,19292,21500,214.93,2016,3,32596,51652,74491,11136,17435,57877,80630,107562,13038,17435,,,,,,2.4,exact
00159800,University of Georgia,GA,Athens,33.956262,-83.374039,12080,31120,10328,1052,23460,16347,0.196,0.3026,0.834428384,16347,18625,186.19,2016,3,32631,49223,67190,13952,22948,54346,75006,105500,17699,22948,,,,,,2.64,exact
00142200,University of Hartford,CT,West Hartford,41.798591,-72.715213,43560,43560,13200,1128,57888,19500,0.2819,0.6247,0.955390335,19500,27000,269.91,2016,3,30296,46038,67807,1981,2902,49722,69650,92558,2312,2902,,,,,,1.71,exact
02107800,University of Hawaii - West Oahu,HI,Kapolei,21.35531,-158.056403,7584,20544,15246,1340,24170,11500,0.3329,0.2604,0.612440191,11500,15453,154.48,2016,3,32487,43596,58194,1166,1710,42580,56877,75020,1158,1710,,,,,,2.82,exact
00161500,University of Hawaii Maui College,HI,Kahului,20.88956,-156.477252,3278,8414,14928,1340,19546,9500,0.2918,0.0752,0.329090909,9500,12000,119.96,2016,3,33372,47392,69727,47,55,,,,,55,,,,,,3.95,exact
00161100,University of Hawaii at Hilo,HI,Hilo,19.701189,-155.080847,7838,20798,8248,1340,17426,13000,0.4478,0.3641,0.671033479,13000,19209,192.03,2016,3,26278,38726,62899,1226,2333,41231,58306,91587,1435,2333,,,,,,2.02,exact
00161000,University of Hawaii at Manoa,HI,Honolulu,21.298598,-157.818979,12186,34218,13583,1350,27119,13500,0.278,0.318,0.740304709,13500,18575,185.69,2016,3,29013,41631,59421,6129,10171,44034,61954,84741,6547,10171,,,,,,2.24,exact
00365200,University of Houston,TX,Houston,29.720393,-95.343537,9457,21673,9750,1360,20567,14000,0.4063,0.3591,0.730269058,14000,18500,184.94,2016,3,32897,49507,69447,14164,20895,53869,71839,97056,16126,20895,,,,,,2.68,exact
01171100,University of Houston - Clear Lake,TX,Houston,29.582523,-95.098129,7504,20752,11019,1316,19839,13560,0.4231,0.3707,0.630852843,13560,17871,178.65,2016,3,32459,48380,64950,2968,4021,49806,64556,78661,3289,4021,,,,,,2.71,exact
00361200,University of Houston - Downtown,TX,Houston,29.7661,-95.359338,7222,17038,9379,1289,17890,14486,0.4805,0.3287,0.627513031,14486,18750,187.44,2016,3,33752,48979,67460,6138,8204,50719,66510,82661,6571,8204,,,,,,2.61,exact
01323100,University of Houston - Victoria,TX,Victoria,28.816248,-96.976334,7313,17129,9860,1158,18331,13250,0.4794,0.4501,0.777363184,13250,19201,191.95,2016,3,33124,45427,63063,1451,1924,47490,61640,81229,1565,1924,,,,,,2.37,exact
00177600,University of Illinois Chicago,IL,Chicago,41.871837,-87.650503,14098,28448,12000,1400,27498,14000,0.5055,0.355,0.622161218,14000,17250,172.44,2016,3,30632,45200,65636,8109,12293,50838,70616,94269,9153,12293,,,,,,2.62,exact
00177500,University of Illinois Urbana-Champaign,IL,Champaign,40.104718,-88.229114,15150,32600,12252,1200,28602,17000,0.243,0.342,0.866674231,17000,19500,194.94,2016,3,37632,58613,83602,15092,26020,61655,88045,126157,18865,26020,,,,,,3.01,exact
00933300,University of Illinois at Springfield,IL,Springfield,39.729524,-89.616796,11911,21526,9760,1200,22871,15000,0.3568,0.4536,0.840417599,15000,19184,191.78,2016,3,31673,45837,66376,1448,2116,47346,63277,89018,1607,2116,,,,,,2.39,fuzzy
00180400,University of Indianapolis,IN,Indianapolis,39.709571,-86.133969,32268,32268,10972,1140,44380,18695,0.3914,0.6192,0.922133082,18695,26026,260.17,2016,3,33577,49903,69546,1693,2663,46327,62682,82174,1885,2663,,,,,,1.92,exact
00189200,University of Iowa,IA,Iowa City,41.661935,-91.536425,9606,31569,11590,950,22146,17750,0.1945,0.4182,0.9014402,17750,22500,224.93,2016,3,31958,46740,64798,10515,15865,51784,70544,95866,11744,15865,,,,,,2.08,exact
00203100,University of Louisiana at Lafayette,LA,Lafayette,30.212191,-92.020165,10358,24086,11144,1300,22802,14250,0.3471,0.4529,0.814551607,14250,22000,219.93,2016,3,30477,46474,69551,5893,8668,45591,61609,89572,6516,8668,,,,,,2.11,exact
00202000,University of Louisiana at Monroe,LA,Monroe,32.527748,-92.07374,9070,21170,8914,1300,19284,14250,0.3652,0.4091,0.821086262,14250,20751,207.44,2016,3,29581,45000,63051,2104,3363,43492,59539,84438,2740,3363,,,,,,2.17,exact
00372000,University of Lynchburg,VA,Lynchburg,37.399774,-79.181653,41880,41880,12138,1200,55218,21855,0.3092,0.6942,0.955020921,21855,27000,269.91,2016,3,26853,40033,56505,972,1417,43173,57005,76627,1127,1417,,,,,,1.48,exact
00205300,University of Maine,ME,Orono,44.899257,-68.669332,11744,32534,11286,1000,24030,16000,0.2638,0.5496,0.922469136,16000,25127,251.19,2016,3,30413,43379,61732,3858,5158,44696,62244,85808,4331,5158,,,,,,1.73,exact
00676000,University of Maine - Augusta,ME,Augusta,44.337746,-69.796396,8378,18788,8200,1200,17778,13215,0.4008,0.371,0.753532182,13215,21452,214.45,2016,3,31279,43047,59514,909,1253,41381,54376,73778,998,1253,,,,,,2.01,fuzzy
00204000,University of Maine - Farmington,ME,Farmington,44.666911,-70.147121,9572,20282,10238,900,20710,16756,0.4624,0.6422,0.913669065,16756,24499,244.91,2016,3,27794,35944,44667,937,1114,38011,47102,56134,963,1114,,,,,,1.47,fuzzy
00204100,University of Maine - Fort Kent,ME,Fort Kent,47.250389,-68.589319,8475,12885,8010,1000,17485,12500,0.2121,0.2863,0.843585237,12500,21053,210.46,2016,3,45228,62235,80395,472,526,54213,73547,96848,463,526,,,,,,2.96,fuzzy
00205500,University of Maine - Machias,ME,Machias,44.708803,-67.458025,8252,15602,8630,800,17682,,0.4006,0.2822,0.695266272,,,,2016,3,23105,33372,44502,160,225,33913,45053,53926,172,225,,,,,,,fuzzy
00203300,University of Maine at Presque Isle,ME,Presque Isle,46.672285,-68.016343,8585,12995,8912,900,18397,9099,0.2754,0.3301,0.789795918,9099,17189,171.83,2016,3,28149,35914,47607,258,347,37984,47492,58974,276,347,,,,,,2.09,exact
00374600,University of Mary Washington,VA,Fredericksburg,38.302492,-77.476055,13845,30502,11734,1200,26779,15395,0.1932,0.4247,0.90591227,15395,20500,204.93,2016,3,26810,38582,56079,2017,3155,45153,61416,81366,2400,3155,,,,,,1.88,exact
00222100,University of Massachusetts - Amherst,MA,Amherst,42.385999,-72.526728,16439,36427,13329,1000,30768,20500,0.2238,0.5302,0.935834939,20500,23149,231.41,2016,3,35662,52763,73480,13370,19644,57128,79664,108263,14303,19644,,,,,,2.28,exact
00221000,University of Massachusetts - Dartmouth,MA,North Dartmouth,41.62869,-71.004552,14408,30153,15677,1200,31285,17500,0.4048,0.7026,0.929598562,17500,25500,254.92,2016,3,37821,52964,70438,3312,4261,53577,72842,95065,3390,4261,,,,,,2.08,exact
00216100,University of Massachusetts - Lowell,MA,Lowell,42.652864,-71.326809,15698,33624,13380,1200,30278,19000,0.2831,0.5443,0.933283914,19000,24266,242.58,2016,3,40195,57225,79286,6014,7872,59097,81977,109200,6386,7872,,,,,,2.36,exact
00222200,University of Massachusetts at Boston,MA,Boston,42.312881,-71.036865,14677,35139,17437,800,32914,14710,0.4212,0.5047,0.802397453,14710,22987,229.79,2016,3,35612,50382,68583,5414,7584,52810,74013,98762,5571,7584,,,,,,2.19,fuzzy
00232500,University of Michigan,MI,Flint,43.01875,-83.690276,12744,24546,10650,1000,24394,18117,0.3738,0.4996,0.866047232,18117,25240,252.32,2016,3,38060,63970,90139,15316,24143,,,,,,,,,,,2.53,fuzzy
00238800,University of Minnesota  Duluth,MN,Duluth,46.817126,-92.084385,13576,18776,8470,1200,23246,16034,0.205,0.518,0.923628908,16034,22514,225.07,2016,3,31364,45413,61998,4672,6178,51770,68639,90672,4951,6178,,,,,,2.02,exact
00406900,University of Minnesota - Crookston,MN,Crookston,47.802536,-96.606188,12014,12014,9076,1000,22090,13000,0.2121,0.3551,0.897937025,13000,19873,198.66,2016,3,39377,55495,76670,1031,1371,50316,68558,98338,1059,1371,,,,,,2.79,exact
00396903,University of Minnesota - Rochester,MN,Rochester,44.022339,-92.463471,12850,12850,10914,1000,24764,16750,0.3549,0.542,0.876880062,16750,19500,194.94,2016,3,29816,45244,73888,227,307,53976,70342,86279,233,307,,,,,,2.32,exact
00396900,University of Minnesota - Twin Cities,MN,Minneapolis,44.972851,-93.235464,15027,33325,10358,1000,26385,16750,0.1786,0.367,0.876880062,16750,19500,194.94,2016,3,32412,48173,70230,17490,25852,52854,74070,101424,18485,25852,,,,,,2.47,exact
00238900,University of Minnesota Morris,MN,Morris,45.589775,-95.899729,13578,15632,8632,800,23010,12000,0.3142,0.4536,0.8005997,12000,18768,187.62,2016,3,27955,38980,50749,775,1289,42011,55475,72354,947,1289,,,,,,2.08,exact
00251600,University of Missouri - Columbia,MO,Columbia,38.94531,-92.328843,10723,29005,10668,1032,22423,17945,0.2148,0.3769,0.891824249,17945,21000,209.93,2016,3,32369,46668,61726,13110,19126,51318,70137,94563,15568,19126,,,,,,2.22,exact
00251800,University of Missouri - Kansas City,MO,Kansas City,39.034179,-94.582141,10145,25186,11748,770,22663,14750,0.2394,0.3037,0.836291391,14750,18751,187.45,2016,3,32193,45071,62894,3750,5399,47433,64967,87719,4186,5399,,,,,,2.4,exact
00251900,University of Missouri - Saint Louis,MO,Saint Louis,38.710312,-90.311091,10573,27972,10432,1000,22005,16779,0.2134,0.2589,0.830553901,16779,20500,204.93,2016,3,31791,44588,59975,4678,6311,45159,60596,83191,4928,6311,,,,,,2.18,fuzzy
00253600,University of Montana (The),MT,Missoula,46.859312,-113.982912,7430,27256,10154,1100,18684,14499,0.3417,0.4815,0.858226524,14499,21500,214.93,2016,3,25138,34376,47785,3078,5030,38476,52694,72753,3516,5030,,,,,,1.6,exact
00253700,University of Montana Western (The),MT,Dillon,45.208306,-112.639264,5747,17209,8280,800,14827,12000,0.3792,0.4786,0.804539723,12000,21000,209.93,2016,3,27605,36951,47363,566,674,40037,50062,63056,506,674,,,,,,1.76,exact
00139700,University of New Haven,CT,West Haven,41.291314,-72.961472,41654,41654,17049,1000,59703,19500,0.2799,0.8308,0.964209629,19500,27000,269.91,2016,3,29502,42608,57960,2306,3535,49577,66938,89533,2783,3535,,,,,,1.58,exact
00201500,University of New Orleans (The),LA,New Orleans,30.027704,-90.067142,9072,13908,9795,1300,20167,10500,0.3891,0.3666,0.767497034,10500,17541,175.35,2016,3,26733,38710,53999,2035,3481,40260,56170,77198,2322,3481,,,,,,2.21,exact
00290700,University of North Carolina  Asheville,NC,Asheville,35.617068,-82.565392,7244,24592,9950,1200,18394,14500,0.3507,0.4477,0.830260648,14500,20987,209.8,2016,3,23667,32697,44935,1489,2446,34763,48904,69498,1764,2446,,,,,,1.56,fuzzy
00297400,University of North Carolina - Chapel Hill,NC,Chapel Hill,35.911769,-79.050969,8980,36159,11740,990,21710,13000,0.2286,0.2356,0.69296741,13000,14500,144.95,2016,3,33310,50710,73100,10757,17655,53116,76644,114924,12590,17655,,,,,,3.5,fuzzy
